Source,Target,Weight
（仮）行田市総合福祉会館,カインズホーム　行田店,4.721932579755291
大井サティ,大井町総合福祉センター,0.7939550240458555
大井サティ,イトーヨーカドー　上福岡店,1.7902309137243002
（仮）ペリカンビル,イトーヨーカ堂　蕨店,0.9896942717943301
（仮）ペリカンビル,（仮称）コープ南浦和　新築工事,1.1955885748313797
所沢市立富岡地区老人憩の家　とみおか荘,所沢市民体育館,1.6707104185072095
所沢市立富岡地区老人憩の家　とみおか荘,第２優々保育園,3.0992558947033055
サミットストア　川口青木店,イトーヨーカドー　川口アリオ店,1.5633590571428286
サミットストア　川口青木店,（仮称）上青木３丁目有料老人ホーム,1.5744151827835287
マルエツ　安行慈林店,西友　川口赤山店,0.9876108196254357
マルエツ　安行慈林店,サミットストア　赤井店,1.1782409082843202
マルエツ　安行慈林店,（仮称）コープ草加　新築工事,2.770450769975715
マルエツ　大宮砂町店,（仮称）コープ　中川店,2.352278163757809
マルエツ　大宮砂町店,ライフ　蓮田店,3.316907740685037
春日部市男女共同参画推進総合センター,厚川ショッピングビル（マルエツ）,0.5604284649383933
春日部市男女共同参画推進総合センター,都市型児童センターほか,2.1078432050297216
カインズホーム　松伏店,越谷広域斎場（仮称）,3.2604836039813447
(仮)朝霞市総合福祉会館,マルエツ　朝霞溝沼店,1.908890171693906
マルエツ　上尾平塚店,いなげや　上尾春日店,2.29074111970428
マルエツ　上尾平塚店,マミーマート　桶川店,2.855612145745808
マミーマート　桶川店,コープ桶川　坂田店,0.6077463533457673
皆野病院,ベイシア　寄居北店,12.369887006732148
さいたまコープ　吹上店,ベイシア電器　行田店,1.671322890344731
さいたまコープ　吹上店,秋桜,3.7121086912437677
さいたまコープ　吹上店,ティアラ２１,5.828596433519429
ファミリーまるひろ　日高店,ベイシア電器棟,4.3286889695479385
ファミリーまるひろ　日高店,カインズホーム　越生店,7.360955789258469
豊岡第一南地区第一種市街地再開発事業施設（アイポット）,イオン　入間ショッピングセンター,1.475823042293429
トステムビバ　本庄店,ベイシア　寄居北店,9.108341284125174
所沢地区老人憩いの家　ところ荘･ところ荘デイサービスセンター,西友　西所沢店,0.6241818662752966
所沢地区老人憩いの家　ところ荘･ところ荘デイサービスセンター,所沢市民体育館,1.3483705925585063
所沢地区老人憩いの家　ところ荘･ところ荘デイサービスセンター,ヨークマート東村山店,3.975343808064749
東急ストア　上尾店,さいたまコープ　今泉店,1.300965582452522
大宮サティ,鉄道博物館,0.9243850391186195
大宮サティ,マルエツ　西大宮駅前店,3.1764142206661172
久喜市清久コミュニティセンター,スーパーオートバックスＫｕｋｉ,3.4384271944957105
久喜市清久コミュニティセンター,加須市民総合会館,5.700841356823842
スーパーオートバックスＫｕｋｉ,カインズ・ベイシア棟,4.563897777572273
スーパーオートバックスＫｕｋｉ,幸手上高野ショッピングセンター（西館）,5.375465028242588
熊谷サティ,ティアラ２１,1.7271707745670535
（仮）志木小学校等複合施設,志木小学校等複合施設,0.0
大井町総合福祉センター,サミット　川越藤間店,2.073972489155455
大井町総合福祉センター,所沢市東部クリーンセンターリサイクル館,4.676779979714792
入間市健康福祉センター,イオン　入間ショッピングセンター,0.8227203659133502
丸広百貨店　東飯能店,カインズホーム　飯能店,2.4313398701250617
カインズホーム　飯能店,ザ。モール瑞穂,3.945810444948302
西友　西所沢店,いなげや　所沢西武園店,2.0927368932313057
いなげや　上尾春日店,さいたまコープ　今泉店,1.5040601890465783
西友　川口赤山店,ダイヤモンドシティ　キャラ,2.4325793044248933
西友　川口赤山店,イオン　浦和美園ショッピングセンター,4.283876078265228
ダイヤモンドシティ　キャラ,ダイヤモンドシティ　キャラ,1.808409975980126
西友　草加店,マルエツ　草加八幡店,2.338952139845125
西友　草加店,ヨークマート,4.0106242554922105
西友　中浦和店,さいたまコープ　ポレール武蔵浦和店,1.2426338210724217
西友　中浦和店,カタクラショッピングモールP棟,3.5648929743120483
西友　蒲生伊原店,マルエツ　草加八幡店,1.0314898032898234
西友　蒲生伊原店,イオン越谷レイクタウンショッピングセンター,2.837657627483932
所沢市東部クリーンセンターリサイクル館,ハンセン病資料館,3.1567296313000037
加須市民総合会館,騎西町立生涯学習施設,2.267874057822497
騎西町立生涯学習施設,イオンモール羽生,5.693761975410402
イトーヨーカ堂　蕨店,医療法人社団東光会　戸田中央総合病院,0.9046611967717526
カインズホーム　鶴ヶ島店,ベイシア　鶴ヶ島店,0.6198964204952206
さいたまコープ　ポレール武蔵浦和店,イオン　北戸田ショッピングセンター,1.6362733102182032
カタクラショッピングモールP棟,（仮称）コープ　中川店,2.3750540379753766
カタクラショッピングモールP棟,鉄道博物館,2.9824555248805558
幸手市保健福祉総合センター（ウェルス幸手）,幸手上高野ショッピングセンター（西館）,2.3765398860835454
大川家具　鶴ヶ島店,ベイシア　鶴ヶ島店,0.35278426633737636
大川家具　鶴ヶ島店,ベイシア電器棟,1.7505442329643726
イオン　入間ショッピングセンター,第２優々保育園,3.559592073717203
北川辺学習＆活動センター,カインズ・ベイシア棟,6.00682713087944
北本市立南小学校,コープ桶川　坂田店,3.8992520516325415
いなげや　川口５丁目店,イトーヨーカドー　川口アリオ店,0.578524046586607
いなげや　川口５丁目店,（仮称）ララガーデン川口,1.2112822618587835
越谷広域斎場（仮称）,イオン越谷レイクタウンショッピングセンター,3.0499575893290563
越谷吉伸病院老人デイサービス棟,（仮称）コープ草加　新築工事,0.9166971786603983
ベイシア　寄居北店,ベイシア電器,3.1342809840000427
イオン　北戸田ショッピングセンター,（仮称）コープ南浦和　新築工事,1.9666603159430764
スーパービバホーム　三郷店　テナント棟,スーパービバホーム　三郷店　ビバホーム棟,0.0
スーパービバホーム　三郷店　テナント棟,イトーヨーカドー　三郷店,0.35115606695987733
スーパービバホーム　三郷店　テナント棟,三郷戸ヶ崎ビル,3.4567065093167204
三郷戸ヶ崎ビル,(仮称)大信倉庫ビル,2.0750449015982007
三郷戸ヶ崎ビル,医療法人財団松圓会東葛クリニック病院,3.909500977502335
いなげや　新座野寺店,いなげや,0.0
いなげや　新座野寺店,サミットストア　新座片山店,0.84518120363112
浦和駅東口公共地下駐車場（仮称）,浦和駅東口公衆トイレ（仮称）　新築工事,0.08321089711447556
鉄道博物館,鉄道博物館,0.0
カインズホーム　滑川店,ベイシア　滑川店,0.17935535308537853
幸手上高野ショッピングセンター（西館）,幸手上高野ショッピングセンター（東館）,0.0
カインズホーム　川島インター店,カインズ　川島店,0.1338651025427362
カインズホーム　川島インター店,いなげや　川越旭町店,6.308642793348731
さいたまコープ　今泉店,カインズホーム　大宮店,2.22363676757156
（仮称）上青木３丁目有料老人ホーム,ダイヤモンドシティ　キャラ,0.8747229647573463
カインズホーム　大宮店,（仮称）カインズホーム大宮店　園芸館,0.0
カインズホーム　大宮店,マルエツ　西大宮駅前店,1.154754667281315
ベイシアフードセンター　行田店,カインズホーム　行田店,0.2878603256046608
カインズホーム　行田店,ベイシア電器　行田店,0.14104587357548024
ベイシア電器,ケージーエス（株）　事務所棟,7.401816163399238
カインズ　川島店,ベイシア　川島店,0.225964040382578
ベイシア電器　川島店,ベイシア　川島店,0.1117214662997688
ベイシア電器　川島店,ピオニウォーク（アピタ東松山店）,6.4139279428455485
いなげや　所沢西武園店,いなげや小平小川橋店,3.774890564125656
浦和駅東口公衆トイレ（仮称）　新築工事,（仮称）コープ南浦和　新築工事,1.5894925958516237
（仮称）ララガーデン川口,浮間中央病院,1.844785321637128
サミットストア　新座片山店,東大泉病院,2.0273537640100074
サミットストア　新座片山店,サミット大泉店,2.1935508000727935
ケージーエス（株）　事務所棟,カインズホーム　越生店,7.712486049127834
サミット　川越藤間店,いなげや　川越旭町店,3.158912222499539
イオン越谷レイクタウンショッピングセンター,（仮称）イオン越谷レイクタウンサイドショッピングセンター新築工事１街区,0.0
イオン越谷レイクタウンショッピングセンター,（仮称）イオン越谷レイクタウンサイドショッピングセンター新築工事２街区,0.0
イオン越谷レイクタウンショッピングセンター,（仮称）イオン越谷レイクタウンサイドショッピングセンター新築工事３街区,0.0
マルエツ　朝霞溝沼店,サミット大泉店,2.463627662924682
(仮称)鎌ヶ谷SC,介護老人保健施設シルバーケア松戸,2.6615424132270573
イオンタウン館山,(仮称）ロックシティ館山,0.00033358478125267155
イオンタウン館山,(仮称）カインズホーム富津店,27.654898749695565
(仮称)ベイシア東金店,カスミ東金田間店,0.3238031385256082
(仮称）カインズホーム富津店,イオンモール木更津,7.233263147717078
イオン千葉ニュータウンSC南棟,我孫子市近隣センターふさの風,5.222361369696258
イオン千葉ニュータウンSC南棟,ゆりのき台ショッピングプラザ,6.199638662578764
カスミ東金田間店,あすみが丘ショッピングプラザ,13.431758730000796
浦安市日の出公民館,イトーヨーカドー新浦安店,0.13367870643850674
イトーヨーカドー新浦安店,浦安市障がい者福祉センター,2.33129208575467
浦安市障がい者福祉センター,杉の子育英幼稚園　あおぞらえん,2.274697182395185
浦安市障がい者福祉センター,浦安市斎場,2.5665312559902
浦安市斎場,三井アウトレットパーク木更津,16.54877314620171
ゆりのき台ショッピングプラザ,カスミ八千代大和田店,1.1456413610856213
ゆりのき台ショッピングプラザ,イトーヨーカドー八千代店,1.6194653889981776
カスミ八千代大和田店,八千代市消防本部・中央消防署,0.3623334092818482
カスミ八千代大和田店,（仮称）スーパー花見川ビル,2.362978825966866
イトーヨーカドー八千代店,フルルガーデン専門店モール,0.11732530002937638
緑が丘公民館・図書館,イオン八千代緑が丘ショッピングセンター,0.3627521300080726
緑が丘公民館・図書館,八千代市消防本部・中央消防署,2.173089653838625
イオン,船橋市西部地区消防保健センター,2.759973843108709
イオン,介護老人保健施設シルバーケア松戸,5.487825354412254
イオン,（仮称）イオンモール幕張新都心新築工事　Ｅ棟,7.38957550971134
ベイシア電器佐倉店,カインズホーム佐倉店,0.16711605520683265
ベイシア電器佐倉店,（仮称）カスミ千城台店,8.857469752380368
ベイシア佐倉店,カインズホーム佐倉店,0.13335210465818775
ららぽーと柏の葉,モラージュ柏,2.2310867401259973
医療法人財団松圓会東葛クリニック病院,医療法人財団松圓会東葛クリニック病院,0.0
医療法人財団松圓会東葛クリニック病院,馬橋ステーションモール,3.124646027722727
介護老人保健施設シルバーケア松戸,介護老人保健施設シルバーケア松戸,0.0
介護老人保健施設シルバーケア松戸,ヨークマート六高台店,2.3193206997850053
セブンタウン常盤平,セブンタウン常盤平,0.0
セブンタウン常盤平,ヨークマート青葉台,1.087815046437971
セブンタウン常盤平,馬橋ステーションモール,3.9024906316396817
新松戸吉田ビル,新松戸吉田ビル,0.0
新松戸吉田ビル,馬橋ステーションモール,1.2986931382175841
ヨークマート六高台店,ヨークマート六高台店,0.0
ヨークマート六高台店,ヨークマート青葉台,3.2013243158039635
馬橋ステーションモール,馬橋ステーションモール,0.0
馬橋ステーションモール,医療法人社団誠馨会新東京病院,3.003164002165499
医療法人社団誠馨会新東京病院,医療法人社団誠馨会新東京病院,0.0
ベイシア市原八幡店,千葉市総合スポーツ公園市民球場,2.9180862655500936
ベイシア市原八幡店,アリオ市原,3.372213405644866
スーパービバホームちはら台店,イオンおゆみ野ショッピングセンター,2.1988214741767003
カインズホーム市原店,アリオ市原,0.29623974975396333
我孫子北近隣センター並木本館,柏市総合保健医療福祉施設,3.266051231420448
柏市総合保健医療福祉施設,モラージュ柏,2.3443397540298103
柏市総合保健医療福祉施設,ヨークマート青葉台,5.645181922699101
（仮称）カスミ千城台店,千葉市若葉いきいきプラザ,1.3553081336073458
（仮称）カスミ千城台店,千葉市大宮学園,2.6048915261826
（仮称）イオンタウン稲毛長沼,長沼ショッピングプラザ,0.5273744539620319
（仮称）イオンタウン稲毛長沼,（仮称）千葉市稲毛区長沼コミュニティセンター,0.9963371712807833
（仮称）イオンタウン稲毛長沼,千葉市花見川図書館　他,2.22088812441587
（仮称）イオンモール幕張新都心新築工事　ＡＢＣ区画,（仮称）イオンモール幕張新都心新築工事　Ｄ区画,0.0
（仮称）イオンモール幕張新都心新築工事　ＡＢＣ区画,（仮称）イオンモール幕張新都心新築工事　Ｄ棟,0.0
（仮称）イオンモール幕張新都心新築工事　ＡＢＣ区画,（仮称）イオンモール幕張新都心新築工事　Ｅ棟,0.4066893712825805
（仮称）イオンモール幕張新都心新築工事　ＡＢＣ区画,イトーヨーカ堂幕張店,2.1608690632062593
千葉市看護師養育施設,千葉市立青葉病院,0.0
千葉市看護師養育施設,カスミ都町店,1.2076878281677177
千葉市看護師養育施設,千葉市立郷土博物館,1.2808924513976476
（仮称）千葉市緑区保健福祉センター,千葉市斎場,0.797907739001372
（仮称）千葉市緑区保健福祉センター,村の市場おゆみ野店,1.4030089044923362
県警本部新庁舎,千葉市立郷土博物館,0.41430913914371176
県警本部新庁舎,千葉市神明公民館,1.06994593753871
県警本部新庁舎,（仮称）イトーヨーカドー蘇我店,1.31661707446903
村の市場おゆみ野店,イオンおゆみ野ショッピングセンター,0.6074500529550546
村の市場おゆみ野店,おゆみ野公民館,0.9763540133089584
ケーズリゾートビル,千葉市神明公民館,1.5176747481820887
千葉市花見川区保健福祉センター,（仮称）全共連幕張総合研修センター,1.7936149701701243
千葉市花見川区保健福祉センター,エクセルシオール八千代台,3.0905353374409867
千葉市稲毛区保健福祉センター,千葉市轟公民館,1.0536626767581263
千葉市稲毛区保健福祉センター,千葉市黒砂公民館,1.470234243548595
千葉市稲毛区保健福祉センター,千葉県総合スポーツセンター陸上競技場,1.9947883731220781
ちばコープ東寺山店〔Ａ棟〕,千葉県総合スポーツセンター陸上競技場,1.7703604158320927
（仮称）スーパー花見川ビル,エクセルシオール八千代台,0.6371222578717238
エクセルシオール八千代台,（仮称）千葉市花島公園公園センター,0.6613741734116091
千葉市宮崎公民館,鎌取コミュニティセンター,0.07573288242484771
イトーヨーカ堂幕張店,（仮称）全共連幕張総合研修センター,0.6950950967464962
カスミ都町店,千葉市若葉区保健福祉センター,2.2656340714604752
ケアハウスモンテクローネ,ロイヤルホームセンター千葉北,0.7493676648525557
ケアハウスモンテクローネ,（仮称）千葉市稲毛区長沼コミュニティセンター,1.4352625964974521
鎌取コミュニティセンター,千葉市総合スポーツ公園市民球場,1.422865005565836
千葉市若葉いきいきプラザ,（仮称）千葉市白井公民館・若葉図書館泉分館,3.663360679388769
千葉市轟公民館,消費生活センター,0.629515062293697
長沼ショッピングプラザ,千葉県総合スポーツセンター陸上競技場,0.8217185308007345
あすみが丘ショッピングプラザ,千葉市緑いきいきプラザ,4.694868997497895
千葉市緑いきいきプラザ,（仮称）千葉市白井公民館・若葉図書館泉分館,3.425581258066947
消費生活センター,千葉市神明公民館,0.9949555277471483
千葉市斎場,千葉市大宮学園,1.847276162541287
（仮称）千葉市花島公園公園センター,千葉市花見川図書館　他,2.64730242285635
千葉市大宮学園,千葉市桜木園,2.716067237432844
千葉市総合スポーツ公園市民球場,（仮称）イトーヨーカドー蘇我店,1.1020903017735444
千葉市若葉区保健福祉センター,千葉市桜木園,1.2644169829005043
（仮称）全共連幕張総合研修センター,（仮称）千葉市美浜区地区ホール保健福祉センター,1.1371120596603648
マックスバリュー太田店,イオンモール木更津,4.133702536041548
マックスバリュー太田店,カインズモール木更津金田,4.899828150314572
三井アウトレットパーク木更津,カインズモール木更津金田,0.19971185567775815
タイムズスクエアビルB棟,タイムズスクエアビルA棟,0.0
タイムズスクエアビルB棟,山野学苑代々木計画,0.32045016923344627
タイムズスクエアビルB棟,（仮称）ホテルサンルート新宿新築工事,1.2373807700317752
杉並区立高井戸図書館,西友高井戸東店,1.0893253559285003
杉並区立高井戸図書館,サミットストア成田東店,2.0440484622763857
オザキショッピングパーク,（仮称）いなげや南大泉ビル,0.8193996560896667
オザキショッピングパーク,ライフ石神井台店,0.8363081964005425
堀切中央病院,いなげや葛飾白鳥店,1.8155078573549381
堀切中央病院,西友青井店,1.8283965515297305
堀切中央病院,東向島関東ゼンマイビル,2.6722573692761924
成光堂病院,サミットストア西小岩店,0.6481964732216089
成光堂病院,（社福）仁生社　江戸川病院　増築工事,1.6147274661035207
サミットストア若林,国士舘大学　世田谷・梅が丘キャンパス①地区教育棟,0.7909829944349142
サミットストア若林,日本フィルコン　太子堂ビル,0.7913328964158709
前野町IKビル,新松山病院,0.7871437577836309
前野町IKビル,志村三丁目ショッピングセンター,1.2629098241238907
前野町IKビル,サミットストア板橋　弥生町店,1.6119997069345113
江戸川サミット,介護老人保健施設やすらぎ,1.4699587881998688
江戸川サミット,（社福）仁生社　江戸川病院　増築工事,1.9121406553711304
東京国際フォーラム,(仮称）日比谷パークビル建替計画,0.43745407322007884
東京国際フォーラム,（仮称）新丸ビル新築工事,0.5019281262362839
東京国際フォーラム,(仮称)オービック東京本社ビル新築工事,0.5655823489858826
西神田児童館,九段第三合同庁舎・千代田区役所本庁舎整備等事業,0.4488812419948112
西神田児童館,日本大学新病院（仮称）,0.8719231793972034
西神田児童館,（仮称）日本医科大学付属病院,1.927956291441339
明治生命青山ビル,ワールド北青山ビル新築工事（仮称）,0.2782975543949864
明治生命青山ビル,(仮称）SWIRL,0.5010389774121186
サンストリート,サンストリート（増築）,0.0
サンストリート,亀戸地区区民施設（仮称）,0.523322323189811
サンストリート,ライフ亀戸店,1.3564845340485203
サンストリート,トピレックプラザ再開発ビル,2.228928784866196
羽田空港,東京国際空港国際線地区空港利用者用駐車場,0.5222580108673912
羽田空港,（仮称）大田区萩中集会所,4.483745385757908
亀戸地区区民施設（仮称）,東京簡易裁判所墨田分室,0.6990809372943904
日本フィルコン　太子堂ビル,三軒茶屋第一病院,0.8651549763773707
ヨークマート,（仮称)西新井ショッピングセンター,0.8803458767070388
ヨークマート,東京トヨタ自動車（株）西新井店,1.1982118154645847
南大井複合施設（仮称）,社会福祉法人三徳会,1.4399837674139615
南大井複合施設（仮称）,(仮称)大崎西テクノロジーセンター,1.569595092388503
南大井複合施設（仮称）,（仮称）エビススバルビル新築工事,1.665636621594526
（株）コープとうきょう城山手店,トヨタ西東京カローラ八王子店,1.4010109181945924
生活協同組合コープとうきょう,キシノビル（マルエツ戸倉店）,0.7465221011260171
東向島関東ゼンマイビル,東京都済生会向島病院,0.9774219172538698
サミットストア成田東店,（株）しまナーシングホーム,2.7099174923345664
（株）コルノマカロニ,(仮称）順天堂大学医学部附属練馬病院,1.2212479721808418
（株）コルノマカロニ,医療法人社団　一陽会,1.3880331215077881
台東区生涯学習センター,（仮称）新台東病院等,0.5562446508457727
台東区生涯学習センター,しまナーシングホーム浅草,0.9206837171515225
イトーヨーカ堂八王子店,トヨタ西東京カローラ八王子店,1.4098660232836104
イトーヨーカ堂八王子店,松田町庁舎,29.81221434196038
トヨタ西東京カローラ八王子店,みなみ野シティショッピングセンター,3.4903728846811988
調布市立精神薄弱者援護施設,青木病院,1.4952210160889081
調布市立精神薄弱者援護施設,小金井リハビリテーション病院,2.177463977187396
ウィング,（仮称）多摩東寺方ショッピングセンター,2.4246292242024143
ウィング,西友国立南店,2.6483707569870134
（株）コープとうきょう町田常磐町店,上妻病院,1.119813674073619
（株）コープとうきょう町田常磐町店,自治会館（仮）新築工事,2.537324066766243
老人医療施設カトレア,㈱いなげや,0.8293265088321433
老人医療施設カトレア,立川中央病院,1.2102548007647786
キシノビル（マルエツ戸倉店）,エクセルシオール西国分寺,0.8432672582284672
キシノビル（マルエツ戸倉店）,いなげや小平小川橋店,2.495327557172492
コピアあきる野,イオン日の出S.C,2.5447772100228274
コピアあきる野,羽村園,2.7073424361204337
大田区文化活動支援施設,ヨークマート東矢口店,0.8421717574168295
大田区文化活動支援施設,蒲田リハビリテーション病院,1.2227916365938405
サミット井荻店,アリア上井草,0.6047386679407103
サミット井荻店,ヤマダ電機　テックランド　石神井店,1.0313613484986546
ライフ石神井台店,(仮称）いなげや関町商店,0.9693615846814336
ライフ中野店,中野共立病院,0.16972169458821532
（株）電通新社屋,(仮称)汐留浜離宮サイドプロジェクト,0.1688819491029009
（株）電通新社屋,(仮称)汐留住友ビル新築工事,0.314735615187648
マルエツ新椛谷店,（仮称）大田区萩中集会所,0.7478151872747411
マルエツ新椛谷店,(仮称）大田区総合体育館,1.2392705507489281
志村三丁目ショッピングセンター,浮間中央病院,1.893976075050145
板橋サティ,ヨークマート練馬平和台店,1.2984852632728756
板橋サティ,高島平中央総合病院,1.597688977407738
板橋サティ,新松山病院,1.9476303805564068
板橋サティ,医療法人　社団翠会　成増厚生病院施設整備工事,2.8496755537597185
東海大学医学部付属八王子病院,ルームズ大正堂八王子支店,1.8622847631832302
東海大学医学部付属八王子病院,イオンモール㈱,2.8392585099791208
篠原病院,サミット三鷹台団地店,1.7751380731218989
篠原病院,グリンパークビル,2.1594460091993324
コープとうきょう三鷹牟礼店,サミット三鷹台団地店,0.39457795706584814
コープとうきょう三鷹牟礼店,マックスバリュ世田谷北烏山店,1.4857987425215597
南町田ショッピングセンター,（仮称）町田市鶴間介護老人保健施設,0.8183300318892245
南町田ショッピングセンター,町田慶泉病院,0.9246106402969201
南町田ショッピングセンター,（仮称）大和市下鶴間計画　新築工事,1.1809068872557342
神栄ビル,（仮称）コープとうきょう稲城若葉台店,3.9085525396498704
神栄ビル,町谷原病院,5.291555140619273
昭島市総合福祉センター,（仮称）カインズホーム昭島店,0.5073601819766304
昭島市総合福祉センター,（仮称）東京西徳洲会病院,1.7227958652212136
コープとうきょう東大和上北台店,第二大洋園,0.36498982042954864
コープとうきょう東大和上北台店,立川市庁舎,2.835448197248318
ダイエー村山店,ダイヤモンドシティー立川・武蔵村山ショッピングセンター,1.1612298864497368
ダイエー村山店,イオン昭島ショッピングセンター,1.7564129648489493
ダイエー村山店,特別養護老人ホームほほえみ,1.8354765318470305
ダイエー村山店,（仮称）ベビーザらス,2.9681212405051274
サミットストア新深沢店,アリア深沢,0.7470013761112763
西友高井戸東店,アリア上井草,2.514904751455526
西友南葛西店,杉の子育英幼稚園　あおぞらえん,2.013498342395281
西友南葛西店,森山リハビリテーション病院新築工事,2.0618799361465703
トピレックプラザ再開発ビル,（仮称）和風会メディケア新砂,0.7568048258337277
トピレックプラザ再開発ビル,（仮称）クリニック江戸川新築工事,2.137044393235367
ルームズ大正堂八王子支店,いなげや,2.967604095873793
ルームズ大正堂八王子支店,みなみ野シティショッピングセンター,3.1109111395859377
西友国立南店,（仮称）国立せきやビル,0.002969021242961954
（仮称）和風会メディケア新砂,（仮称）新木場セントラルビル新築工事,1.918552965026607
三越本店新館ビル,(仮称）室町三井新館新築工事,0.16399593142453667
三越本店新館ビル,（仮称）日本橋野村ビル,0.19928884470897376
三越本店新館ビル,（仮称）日本興亜日本橋ビル,0.3228942985497503
セレスティンホテル,（仮称）芝浦キャンパス新大学棟新築工事,0.6576954874489104
セレスティンホテル,東京プリンスホテル,0.6834253774561152
セレスティンホテル,(仮称)国際医療福祉大学　三田病院,0.7482624639144105
パナソニックセンター,（仮称）フジテレビ臨海副都心スタジオ,1.701057374879252
パナソニックセンター,(仮称）イオン東雲ショッピングセンター,1.858125026835318
武蔵境病院,グリンパークビル,1.8973544330225085
武蔵境病院,武蔵野徳洲会病院,1.942906245741437
（仮称）西友新福生店,コジマＮＥＷ福生店,0.4001422163697989
（仮称）西友新福生店,羽村園,2.8320485205379478
ザ。モール瑞穂,老人デイサービスセンター（仮称）不老の卿,1.2866729658223737
サミット千鳥町店,アライブ久が原,0.7712793735346558
サミット千鳥町店,ユニカ老人ホーム多摩川,1.5058233558179044
喜多見杉本屋ビル,(仮）サクラビア成城改修工事,1.3876175681045306
東大泉病院,（仮称）いなげや南大泉ビル,0.8757124237645133
（仮称）友泉道玄坂ビル新築工事,セントラル病院松濤,0.6756433936101466
（仮称）友泉道玄坂ビル新築工事,(仮称）SWIRL,1.552295946264547
（仮称）友泉道玄坂ビル新築工事,リハビリパーク目黒,2.159952017235704
ヤマダ電機　テックランド　石神井店,(仮称）順天堂大学医学部附属練馬病院,0.36563834150766894
青木病院,（仮称）桐朋学園大学調布キャンパス１号館,2.4087336430255273
カインズホーム町田多摩境店,ｶｲﾝｽﾞﾎｰﾑ町田多摩境店資材館,0.0
カインズホーム町田多摩境店,上妻病院,1.614999837911275
カインズホーム町田多摩境店,緑区合同庁舎,4.027226999232923
タチエス昭島ビル,（仮称）東京西徳洲会病院,0.28168556344016626
タチエス昭島ビル,コジマＮＥＷ福生店,2.7364148148299217
イオン昭島ショッピングセンター,（仮称）カインズホーム昭島店,0.7370656422076187
（仮称）国立せきやビル,エクセルシオール西国分寺,1.4322500438118304
西五軒町有料老人ホーム,日本大学豊山高等学校中学校キャンパス整備事業,1.7421037917487319
西五軒町有料老人ホーム,（仮称）麹町三葉ビル,1.9317969413160343
(仮称)サミットストア千歳台,ユニカ有料老人ホーム,0.8848757012676369
（仮称)（医社）弘生会医療施設,三軒茶屋第一病院,0.17458804128231656
（仮称)（医社）弘生会医療施設,アライブ下馬,1.367412759487682
ヨークマート中町店,アリア深沢,0.619697107449572
ヨークマート中町店,世田谷グランダ瀬田,0.7656890686907368
アリア上井草,グランダ上井草,1.6323733878092335
(仮称）いなげや関町商店,グランダ上井草,0.5192638620857508
財団法人　博慈会,王子生協病院,2.157099315542033
財団法人　博慈会,(仮称)ライフ西新井本町店,2.4898418663084723
サミットストア西小岩店,金町中央病院,2.2876088900046416
(仮称）ヨドバシ「AKIBA」ビル,秋葉原ダイビル計画（秋葉原１街区）,0.0915644448443107
(仮称）ヨドバシ「AKIBA」ビル,三井記念病院,0.716801687050438
秋葉原ダイビル計画（秋葉原１街区）,（仮称）神田万世橋ビル,0.3038879161400643
神田美土代町ビル新築工事,（仮称）三井住友銀行神田駿河台ビル,0.3935334901497208
神田美土代町ビル新築工事,（仮称）神田万世橋ビル,0.5184028778335259
神田美土代町ビル新築工事,（仮称）読売新聞東京本社,0.576979244858063
(仮称)オービック東京本社ビル新築工事,(仮称）ニッセイ同和損保日本橋ビル,0.3923648525209505
(仮称）東京ミッドタウンプロジェクトＢ棟新築工事（集会場）,(仮称）東京ミッドタウンプロジェクトＢ棟新築工事（事務所･店舗）,0.0
(仮称）東京ミッドタウンプロジェクトＢ棟新築工事（集会場）,（仮称）東京ミッドタウンプロジェクトＡＤＥ棟新築工事（ホテル）,0.0
(仮称）東京ミッドタウンプロジェクトＢ棟新築工事（集会場）,（仮称）東京ミッドタウンプロジェクトＡＤＥ棟新築工事（事務所・店舗）,0.0
(仮称）東京ミッドタウンプロジェクトＢ棟新築工事（集会場）,（仮称）東京ミッドタウンプロジェクトADE棟美術館,0.0
(仮称）東京ミッドタウンプロジェクトＢ棟新築工事（集会場）,（仮称）新赤坂センタービル,0.9839452404736745
(仮称）イオン東雲ショッピングセンター,(仮称）ＴＡビル新築工事,0.8461891804925863
(仮称）新木場第二センタービル,（仮称）新木場セントラルビル新築工事,0.11563298956689472
(仮称）ＴＡビル新築工事,（仮称）新・共立ビル,2.2673056668520477
(仮）サクラビア成城改修工事,ユニカ有料老人ホーム,0.970694747084944
(仮）サクラビア成城改修工事,マックスバリュ世田谷北烏山店,2.267772382647797
(仮称）順天堂大学医学部附属練馬病院,（仮称）第２練馬高松園,1.7596310693604265
(仮称)介護老人保健施設ホスピア東和創設工事,(仮称)大信倉庫ビル,1.0025735151957966
(仮称)介護老人保健施設ホスピア東和創設工事,(仮称)イトーヨーカドー新亀有ショッピングセンター計画,1.313728080268212
みなみ野シティショッピングセンター,緑区合同庁舎,3.3383855593482332
(仮称)デンマークイン府中,いなげや,1.594473907172947
町谷原病院,町田慶泉病院,0.25521916515781884
第二大洋園,いなげや小平小川橋店,2.562936338506958
カインズホーム青梅インター店,カインズホーム青梅I.C店,0.025930730036162856
カインズホーム青梅インター店,羽村園,3.3938892413448496
（仮称）ベビーザらス,老人デイサービスセンター（仮称）不老の卿,1.3365424191739939
しまナーシングホーム浅草,ＧＬＡ新総合会館,0.8692715219888698
